,x,y
1038,27,-0.019853107356268808
1039,24,-0.01982816323265174
1040,28,-0.020166547734464472
1041,19,0.1520855355810724
1042,25,0.05207587400354139
1043,20,0.2885912972659309
1044,39,0.2595369473555449
1045,38,0.17386340297365174
1046,29,-0.032662608273018964
1047,9,0.11641622978298488
1048,30,-0.051810707848009036
1049,23,-0.0017261245093587328
1050,22,0.025483562245109573
1051,1,0.08157804133664671
1052,10,-0.04825208027950538
1053,26,0.02227554710592064
1054,11,-0.018389315832206862
1055,3,-0.02453438455785801
1056,12,1.0
1057,0,0.08073496765578006
1058,32,0.05616566188092532
1059,13,0.1402380449667785
1060,4,0.017658100929178747
1061,40,0.07147842887617259
1062,18,-0.12162583687715955
1063,7,-0.13214434385902796
1064,14,-0.15966955318411993
1065,31,0.051732941528560436
1066,2,0.0197941061188703
1067,17,0.22574416329355
1068,5,-0.28359300404104565
1069,41,-0.2912633134891461
1070,42,-0.02899526325539447
1071,43,0.03327217829403255
1072,33,0.0759208867943289
1073,34,-0.01768811388209704
1074,45,-0.04589315860323191
1075,35,0.08545854732879092
1076,8,0.51149207264345
1077,6,0.04286777595578357
1078,36,0.09844079546473368
1079,37,-0.11470026539520467
1080,21,0.200728215818788
1081,15,-0.008603598284333273
1082,16,0.07996928082413296
1083,46,-0.16022270623496765
1084,44,0.027360338311890702
1085,27,0.01969520836462054
1086,24,-0.0810910274412412
1087,28,-0.14670250963946355
1088,19,-0.018683036431181164
1089,25,-0.02583685995569381
1090,20,0.15578465198658192
1091,39,0.12144061211837792
1092,38,-0.0738458008636579
1093,29,0.1005209557882179
1094,9,-0.11942568054776664
1095,30,-0.02100995655764137
1096,23,0.07941212754444035
1097,22,0.09625498761044364
1098,1,-0.05276808491465899
1099,10,0.1260008675348319
1100,26,-0.08071528954867564
1101,11,-0.1375307073125202
1102,3,-0.025776491099974996
1103,12,0.08073496765578006
1104,0,1.0
1105,32,0.09813466254685822
1106,13,0.2273375656930361
1107,4,-0.022714107694242203
1108,40,0.07906093838558176
1109,18,0.03594610903521135
1110,7,-0.05799988108459676
1111,14,-0.03951767708913361
1112,31,-0.04037825621201525
1113,2,-0.10842427572745544
1114,17,-0.13358135945404978
1115,5,-0.1547229471456478
1116,41,-0.012508021420744204
1117,42,0.14647289519275347
1118,43,0.10402971406175364
1119,33,-0.052767232159143536
1120,34,-0.0615701566097927
1121,45,-0.06367785415046266
1122,35,-0.013796719361698172
1123,8,-0.048056608506971125
1124,6,-0.02412899662835872
1125,36,-0.027997552379037848
1126,37,-0.02412899662835872
1127,21,-0.013796719361698172
1128,15,0.08535879988801062
1129,16,-0.2693296231388661
1130,46,-0.14392752204181994
1131,44,-0.3329103396754445
1132,27,0.11493345070707645
1133,24,-0.06937353538788396
1134,28,-0.22451896869086208
1135,19,-0.07519442438400008
1136,25,-0.022602372124414204
1137,20,-0.11240907612921663
1138,39,-0.08069319017232872
1139,38,-0.1503187058904296
1140,29,0.14400862902155115
1141,9,-0.15538207476070515
1142,30,0.05939551645658725
1143,23,0.07342064091132562
1144,22,0.009196690455676186
1145,1,0.12471472946024882
1146,10,0.0018836307315546093
1147,26,0.06405178000485626
1148,11,0.06875633879039841
1149,3,0.07853048286437589
1150,12,0.05616566188092532
1151,0,0.09813466254685822
1152,32,1.0
1153,13,0.07110875287987915
1154,4,0.12290317417863285
1155,40,0.254844342409433
1156,18,0.13529596345271244
1157,7,0.09064964827742716
1158,14,0.10687550008661484
1159,31,0.14139779666705946
1160,2,0.3123835987950857
1161,17,0.17890267739795948
1162,5,-0.298356470190318
1163,41,-0.08042935152035756
1164,42,0.04310976383782133
1165,43,0.10717100827651628
1166,33,-0.1026739816984507
1167,34,0.18083993240686075
1168,45,-0.14415158119278335
1169,35,0.1248083752341438
1170,8,-0.13803028862896105
1171,6,-0.09573534680140644
1172,36,0.2570536003096469
1173,37,0.016152271332134725
1174,21,0.22115168243243025
1175,15,0.1136768629639751
1176,16,0.10619741803315584
1177,46,-0.010656357125157927
1178,44,0.2618078653137157
1179,27,-0.1080941717852388
1180,24,0.028738999622272318
1181,28,0.03829890056534031
1182,19,-0.02123890591391
1183,25,0.09452967988912024
1184,20,0.06404635218446111
1185,39,0.3621470167457522
1186,38,-0.013734936643803736
1187,29,-0.03123156230549975
1188,9,-0.10130661274939402
1189,30,-0.05234734994100914
1190,23,-0.10844312398663952
1191,22,-0.04525708908273137
1192,1,-0.11583799696786365
1193,10,-0.03136494873939435
1194,26,-0.06085108743017064
1195,11,-0.04923568910501441
1196,3,-0.0314455106029692
1197,12,0.1402380449667785
1198,0,0.2273375656930361
1199,32,0.07110875287987915
1200,13,1.0
1201,4,-0.18391790335891647
1202,40,-0.0814933439723138
1203,18,-0.16923961903975865
1204,7,-0.04143395900935995
1205,14,-0.04419229349833002
1206,31,-0.08863949351619695
1207,2,-0.1662936789559744
1208,17,-0.06297175165709316
1209,5,0.11826607786021046
1210,41,-0.1464753064184885
1211,42,-0.1351605544565583
1212,43,-0.1707677154720196
1213,33,0.08940934301142249
1214,34,0.05184892058841326
1215,45,0.2179117468644801
1216,35,-0.030286949738114955
1217,8,-0.10549523029913634
1218,6,-0.05296865790740385
1219,36,0.09770726453106472
1220,37,-0.05296865790740385
1221,21,-0.030286949738114955
1222,15,-0.02304468965075824
1223,16,0.08381105171899965
1224,46,-0.1028491872360936
1225,44,-0.13584955549524969
1226,27,0.25638149227782275
1227,24,-0.2601458004635084
1228,28,-0.2912192108030592
1229,19,-0.03810373137028825
1230,25,-0.12701168256731524
1231,20,-0.2413191587010076
1232,39,-0.1967005761637801
1233,38,-0.06863037764204646
1234,29,0.13634129330396966
1235,9,0.038741765879412665
1236,30,0.17220755955973613
1237,23,-0.04095699015366573
1238,22,-0.13240308959872146
1239,1,0.0011064858017333134
1240,10,-0.04495638043107299
1241,26,0.17210047313568252
1242,11,0.009738483100841884
1243,3,0.15429415969135438
1244,12,0.017658100929178747
1245,0,-0.022714107694242203
1246,32,0.12290317417863285
1247,13,-0.18391790335891647
1248,4,1.0
1249,40,0.1947124367048368
1250,18,0.21802901604644287
1251,7,-0.015207575446975609
1252,14,0.09281729603672
1253,31,-0.0710901818441205
1254,2,0.08408895798537368
1255,17,0.020558373852225118
1256,5,-0.10247838164631086
1257,41,-0.0394974236882388
1258,42,0.11744417850555795
1259,43,0.2315903655491237
1260,33,-0.08331328367003872
1261,34,0.053195845760371695
1262,45,-0.13665137920481432
1263,35,-0.0414338262370199
1264,8,-0.05008879292020677
1265,6,-0.045373212097837054
1266,36,-0.014229138424033025
1267,37,0.010070549122451958
1268,21,-0.06132206283078945
1269,15,-0.0035356501968263915
1270,16,-0.09731491852391573
1271,46,-0.08932571144190576
1272,44,-0.13746293166751145
1273,27,0.1054756348815069
1274,24,-0.00729980789205317
1275,28,-0.14900046299801528
1276,19,-0.0459466199526282
1277,25,-0.14133028106293094
1278,20,-0.0028317100542396066
1279,39,-0.1902122384066657
1280,38,-0.13025161843972566
1281,29,0.09917907362498757
1282,9,-0.17255832649784006
1283,30,0.03480098189397572
1284,23,0.2074271156704192
1285,22,0.047060413857274455
1286,1,0.15200260601836504
1287,10,-0.014520949237771532
1288,26,0.008009323503185386
1289,11,0.0492373537025458
1290,3,-0.07038363550335876
1291,12,0.07147842887617259
1292,0,0.07906093838558176
1293,32,0.254844342409433
1294,13,-0.0814933439723138
1295,4,0.1947124367048368
1296,40,1.0
1297,18,0.15804728299660284
1298,7,-0.06987440467546019
1299,14,0.019801438388890258
1300,31,0.249078197544722
1301,2,0.05310843754866832
1302,17,0.002621745564050028
1303,5,-0.056663068409892325
1304,41,0.10147776482354542
1305,42,0.19863595573577264
1306,43,0.2032583491326553
1307,33,-0.08920763496250346
1308,34,0.2307804566526702
1309,45,-0.01661986350697983
1310,35,0.12672618659186158
1311,8,-0.0477776107649946
1312,6,-0.09331816381275758
1313,36,0.1520622473857847
1314,37,0.17287788039671115
1315,21,0.22454990957505291
1316,15,-0.267547961577073
1317,16,-0.17537931292291878
1318,46,-0.10339845988855713
1319,44,-0.4056549485403198
1320,27,0.2255674996312749
1321,24,0.02586496397061418
1322,28,-0.1442404127466222
1323,19,-0.08064214261210996
1324,25,-0.18002316858669054
1325,20,-0.12314037724584245
1326,39,-0.3075150979843427
1327,38,-0.11085530473462324
1328,29,0.1083780228811428
1329,9,-0.06289974608084442
1330,30,0.20231927421927048
1331,23,0.09696197367964668
1332,22,0.14392867301270088
1333,1,0.03142921386037599
1334,10,-0.12617938326095554
1335,26,0.1653191997503228
1336,11,0.08999152452695265
1337,3,0.09139840560291128
1338,12,-0.12162583687715955
1339,0,0.03594610903521135
1340,32,0.13529596345271244
1341,13,-0.16923961903975865
1342,4,0.21802901604644287
1343,40,0.15804728299660284
1344,18,1.0
1345,7,0.18576084161742765
1346,14,0.25371947369761755
1347,31,0.058896949967512637
1348,2,0.13584662112348478
1349,17,-0.015852312185519742
1350,5,-0.06954568428094514
1351,41,0.2527651036817699
1352,42,0.4021161069285036
1353,43,0.338192474803629
1354,33,0.07271073592854893
1355,34,0.2161259859938453
1356,45,-0.1691467643242036
1357,35,0.018349877245724986
1358,8,0.12269214589061532
1359,6,-0.0593215500919967
1360,36,0.061812504277000475
1361,37,0.2206230537311744
1362,21,-0.05838597305457949
1363,15,-0.21393558320700368
1364,16,-0.10472866102539913
1365,46,-0.038545278733870834
1366,44,-0.22642050119254506
1367,27,0.06371449914445483
1368,24,0.030263630401161718
1369,28,-0.08142972653469646
1370,19,0.20697748705726265
1371,25,-0.0036678376706292095
1372,20,-0.0116929652590316
1373,39,-0.11402215944374205
1374,38,0.01831815145845381
1375,29,0.0740387600501802
1376,9,0.07288753619369027
1377,30,0.1669618014422292
1378,23,-0.18912275325867314
1379,22,0.031172295605975037
1380,1,-0.07005684035733875
1381,10,-0.04806396966049322
1382,26,0.05116834748607229
1383,11,0.05276271308355178
1384,3,0.1705661044098387
1385,12,-0.13214434385902796
1386,0,-0.05799988108459676
1387,32,0.09064964827742716
1388,13,-0.04143395900935995
1389,4,-0.015207575446975609
1390,40,-0.06987440467546019
1391,18,0.18576084161742765
1392,7,1.0
1393,14,0.7764443013520615
1394,31,0.07396668058860296
1395,2,0.12682977553977245
1396,17,0.04626004453425042
1397,5,-0.14044935401389982
1398,41,-0.09368605988170008
1399,42,0.06817417127794352
1400,43,-0.17819370092443995
1401,33,-0.02645128426874211
1402,34,-0.1429682849022019
1403,45,-0.026497892332686138
1404,35,0.08388404309934529
1405,8,0.03341123795686395
1406,6,-0.07085716969970324
1407,36,-0.04947918461612269
1408,37,0.09154623495871736
1409,21,0.015407273222328727
1410,15,-0.21132787087863392
1411,16,-0.08044030280476441
1412,46,-0.16883633105402007
1413,44,-0.335624398264778
1414,27,0.16547154664949398
1415,24,0.045851159938803586
1416,28,-0.1825361471640997
1417,19,0.17260105790014102
1418,25,-0.04874751203377668
1419,20,-0.1475567879124642
1420,39,-0.2232109776999156
1421,38,0.020821645845962328
1422,29,0.09640789987035174
1423,9,0.14038513641514525
1424,30,0.02340901867431249
1425,23,-0.1810014554713203
1426,22,0.1006806880278662
1427,1,-0.01897839298244024
1428,10,-0.02909314424329188
1429,26,0.09661418854698116
1430,11,0.1172860447646878
1431,3,0.17430808048943186
1432,12,-0.15966955318411993
1433,0,-0.03951767708913361
1434,32,0.10687550008661484
1435,13,-0.04419229349833002
1436,4,0.09281729603672
1437,40,0.019801438388890258
1438,18,0.25371947369761755
1439,7,0.7764443013520615
1440,14,1.0
1441,31,0.07228969014908024
1442,2,0.12765369440038496
1443,17,0.08530537103307011
1444,5,-0.17510849787860092
1445,41,-0.05355799805959498
1446,42,0.2084744863998828
1447,43,-0.011234741171198095
1448,33,0.001915675027544913
1449,34,-0.05296220861851817
1450,45,-0.08111482574334984
1451,35,0.11754320913774398
1452,8,0.02777648890422863
1453,6,-0.09716022765616493
1454,36,-0.10647041226277837
1455,37,0.0438991150057814
1456,21,-0.09122756530093562
1457,15,-0.18810537327819574
1458,16,-0.18553665327419602
1459,46,-0.14248241376125467
1460,44,-0.23885008451092124
1461,27,0.10661959302191668
1462,24,0.028923496585421545
1463,28,-0.009069260479799014
1464,19,0.13624247999498848
1465,25,-0.03132822061266774
1466,20,0.0759568053008688
1467,39,-0.12366502537922636
1468,38,-0.06696606363013614
1469,29,0.08602879720260638
1470,9,-0.06894924057518019
1471,30,0.01297397037901726
1472,23,0.014033286581429529
1473,22,0.1852722243798409
1474,1,0.2152200830342081
1475,10,-0.11334258796285852
1476,26,0.0016835857835171876
1477,11,-0.1274809900330902
1478,3,-0.025476743049087786
1479,12,0.051732941528560436
1480,0,-0.04037825621201525
1481,32,0.14139779666705946
1482,13,-0.08863949351619695
1483,4,-0.0710901818441205
1484,40,0.249078197544722
1485,18,0.058896949967512637
1486,7,0.07396668058860296
1487,14,0.07228969014908024
1488,31,1.0
1489,2,0.042005877344389916
1490,17,0.06568492787098787
1491,5,-0.2227646102666372
1492,41,0.01047153227407769
1493,42,0.14207941066235946
1494,43,0.2483920279759814
1495,33,0.1032477046126562
1496,34,0.16764796689715558
1497,45,0.037724800954675335
1498,35,0.3232108338323485
1499,8,-0.09897187364804658
1500,6,-0.04969331127912705
1501,36,0.13685716392060307
1502,37,0.18455809116887328
1503,21,0.3587285078798594
1504,15,0.3659429376337584
1505,16,-0.28696272823033125
1506,46,-0.005541940692356165
1507,44,-0.4379000258504293
1508,27,0.171524557787304
1509,24,-0.033877877351524414
1510,28,-0.20836783130246364
1511,19,-0.1879423601643289
1512,25,-0.285648950275888
1513,20,-0.329710486819903
1514,39,-0.24111148980529265
1515,38,-0.08448072907029935
1516,29,0.11488366348853085
1517,9,0.026755293849889752
1518,30,0.1941507059737386
1519,23,0.046405681030345605
1520,22,0.15119345236798615
1521,1,0.019236097590883856
1522,10,-0.06076684424919088
1523,26,0.14323530334819362
1524,11,-0.005293746215145618
1525,3,0.20348294090671515
1526,12,0.0197941061188703
1527,0,-0.10842427572745544
1528,32,0.3123835987950857
1529,13,-0.1662936789559744
1530,4,0.08408895798537368
1531,40,0.05310843754866832
1532,18,0.13584662112348478
1533,7,0.12682977553977245
1534,14,0.12765369440038496
1535,31,0.042005877344389916
1536,2,1.0
1537,17,0.19127136183289245
1538,5,-0.29728197769743697
1539,41,0.003071592329165144
1540,42,0.037065838440922864
1541,43,0.06100997437436224
1542,33,0.020678207516123925
1543,34,0.17118583400595525
1544,45,-0.228856266014654
1545,35,-0.07629805633813927
1546,8,0.046461661194169813
1547,6,0.09859665224912327
1548,36,0.05334114204449407
1549,37,0.039555491465158216
1550,21,0.08001991274487777
1551,15,-0.2284291397857373
1552,16,-0.31575634953284043
1553,46,-0.1522171275954982
1554,44,-0.4553783898533571
1555,27,0.1832237836150266
1556,24,-0.03061504172065876
1557,28,-0.07538581635096978
1558,19,-0.019653887982734885
1559,25,-0.0029231478843252767
1560,20,-0.1414930838887619
1561,39,-0.043809491593143735
1562,38,-0.047217405820327706
1563,29,-0.044558026788883084
1564,9,0.16927596554917249
1565,30,0.1460627743850267
1566,23,-0.09721088125513848
1567,22,0.009640177724820832
1568,1,0.2306071341357607
1569,10,0.05347113202138561
1570,26,0.20948525721947814
1571,11,0.14658481119965733
1572,3,0.1797339026928479
1573,12,0.22574416329355
1574,0,-0.13358135945404978
1575,32,0.17890267739795948
1576,13,-0.06297175165709316
1577,4,0.020558373852225118
1578,40,0.002621745564050028
1579,18,-0.015852312185519742
1580,7,0.04626004453425042
1581,14,0.08530537103307011
1582,31,0.06568492787098787
1583,2,0.19127136183289245
1584,17,1.0
1585,5,-0.3462016765476447
1586,41,-0.04416308415981516
1587,42,0.16395877207408804
1588,43,0.19331351728601584
1589,33,0.07575653590280551
1590,34,0.1568406369873931
1591,45,-0.0013090180299754133
1592,35,0.17929833998408012
1593,8,0.24011918237566496
1594,6,0.09365449531815903
1595,36,0.1431854978035111
1596,37,0.03508872318859135
1597,21,0.12011248018350998
1598,15,0.3094654876164388
1599,16,0.4267694001538519
1600,46,0.4936544913628246
1601,44,0.6664760195084434
1602,27,-0.2728395518887516
1603,24,-0.1781647512375605
1604,28,0.1159126097106048
1605,19,-0.3505005784233769
1606,25,-0.07882061307122455
1607,20,-0.18486537983083048
1608,39,-0.0850476093909003
1609,38,0.035528384883213825
1610,29,-0.09765539083909444
1611,9,-0.22209632661161546
1612,30,-0.116745304779634
1613,23,0.042229771694510386
1614,22,-0.20031073822896334
1615,1,-0.3495154644205016
1616,10,-0.2622526184034741
1617,26,-0.10478963697318452
1618,11,0.10210769520851982
1619,3,-0.111409943864879
1620,12,-0.28359300404104565
1621,0,-0.1547229471456478
1622,32,-0.298356470190318
1623,13,0.11826607786021046
1624,4,-0.10247838164631086
1625,40,-0.056663068409892325
1626,18,-0.06954568428094514
1627,7,-0.14044935401389982
1628,14,-0.17510849787860092
1629,31,-0.2227646102666372
1630,2,-0.29728197769743697
1631,17,-0.3462016765476447
1632,5,1.0
1633,41,0.4677105221032612
1634,42,-0.1666750998074156
1635,43,-0.14546708440912634
1636,33,0.024279777650108608
1637,34,-0.05623433986187345
1638,45,0.05489589659613547
1639,35,-0.11993684069510654
1640,8,-0.04382128555709725
1641,6,0.005102092730303928
1642,36,-0.05550095130076268
1643,37,-0.032730753724729535
1644,21,-0.1150079294336638
1645,15,0.07606417506178217
1646,16,0.33573668034160004
1647,46,0.5963972405885409
1648,44,0.1433791825834834
1649,27,-0.05514428209232745
1650,24,-0.2590489375819633
1651,28,-0.30106942348342963
1652,19,-0.4038903924354571
1653,25,-0.4087719704108789
1654,20,-0.4508365489820486
1655,39,-0.5467850972425372
1656,38,-0.14476015840778764
1657,29,-0.15496891490416947
1658,9,-0.21599915389534247
1659,30,0.21888517194395987
1660,23,0.07371825019908429
1661,22,-0.023524250148248986
1662,1,-0.16655001600911956
1663,10,-0.20996436885809128
1664,26,-0.04616630074348712
1665,11,0.2633475446974121
1666,3,-0.012739721647215218
1667,12,-0.2912633134891461
1668,0,-0.012508021420744204
1669,32,-0.08042935152035756
1670,13,-0.1464753064184885
1671,4,-0.0394974236882388
1672,40,0.10147776482354542
1673,18,0.2527651036817699
1674,7,-0.09368605988170008
1675,14,-0.05355799805959498
1676,31,0.01047153227407769
1677,2,0.003071592329165144
1678,17,-0.04416308415981516
1679,5,0.4677105221032612
1680,41,1.0
1681,42,0.3888737741758002
1682,43,0.4232657964756481
1683,33,-0.02052114233560609
1684,34,0.21489847449364166
1685,45,0.06029511437975026
1686,35,0.11657955077764814
1687,8,-0.08702903541516666
1688,6,-0.011486493004337569
1689,36,0.0006888321118615125
1690,37,0.028900310924374967
1691,21,-0.021345551550836984
1692,15,-0.2142251931100152
1693,16,-0.0691541308742114
1694,46,-0.15000150464500878
1695,44,-0.35042435439010416
1696,27,0.30154413792208623
1697,24,-0.17793452509756846
1698,28,-0.2794593645538562
1699,19,0.17017183088059964
1700,25,-0.10150461488645696
1701,20,-0.23113421716399085
1702,39,-0.32510792084869605
1703,38,-0.16543022772577207
1704,29,0.10292520342063906
1705,9,-0.08317823344362303
1706,30,0.05655116181444995
1707,23,0.06600034655031482
1708,22,0.0840929705962192
1709,1,0.12914308988008613
1710,10,-0.03121138568100113
1711,26,0.05397827478054265
1712,11,0.13856257608322262
1713,3,0.0658603633238643
1714,12,-0.02899526325539447
1715,0,0.14647289519275347
1716,32,0.04310976383782133
1717,13,-0.1351605544565583
1718,4,0.11744417850555795
1719,40,0.19863595573577264
1720,18,0.4021161069285036
1721,7,0.06817417127794352
1722,14,0.2084744863998828
1723,31,0.14207941066235946
1724,2,0.037065838440922864
1725,17,0.16395877207408804
1726,5,-0.1666750998074156
1727,41,0.3888737741758002
1728,42,1.0
1729,43,0.3447266314769075
1730,33,0.15027998346579782
1731,34,0.2262908019505165
1732,45,-0.1999722773886564
1733,35,0.2115370161710851
1734,8,0.01764615157518954
1735,6,-0.07577407359668459
1736,36,0.1701763415869959
1737,37,0.0670309112586056
1738,21,-0.04332685873383671
1739,15,-0.16265111070231894
1740,16,0.019511199217450075
1741,46,-0.08232948857766634
1742,44,-0.321161894758029
1743,27,0.2786639312606633
1744,24,-0.09776522372764317
1745,28,-0.2969923810264693
1746,19,-0.07246329540568835
1747,25,-0.13215572311460838
1748,20,-0.18680528530987306
1749,39,-0.30911773230395545
1750,38,-0.03802099854906678
1751,29,0.02588327746129936
1752,9,0.10288968630452353
1753,30,0.11283259272005422
1754,23,0.1756130479575882
1755,22,0.10040184220093744
1756,1,0.07786227461637847
1757,10,-0.15252754717563616
1758,26,0.1267718692553502
1759,11,0.17995772774262905
1760,3,0.1182297869667981
1761,12,0.03327217829403255
1762,0,0.10402971406175364
1763,32,0.10717100827651628
1764,13,-0.1707677154720196
1765,4,0.2315903655491237
1766,40,0.2032583491326553
1767,18,0.338192474803629
1768,7,-0.17819370092443995
1769,14,-0.011234741171198095
1770,31,0.2483920279759814
1771,2,0.06100997437436224
1772,17,0.19331351728601584
1773,5,-0.14546708440912634
1774,41,0.4232657964756481
1775,42,0.3447266314769075
1776,43,1.0
1777,33,0.003320087887958969
1778,34,0.31390838455336434
1779,45,-0.11817497113664452
1780,35,0.20801593419291708
1781,8,-0.05114849455102239
1782,6,0.029457309532905755
1783,36,0.12288829707672785
1784,37,0.014851393556173318
1785,21,-0.054741035313925546
1786,15,-0.07490785261110251
1787,16,-0.0774471201262808
1788,46,-0.0938849209195375
1789,44,-0.07557483361170596
1790,27,-0.051214731218374165
1791,24,-0.18329625921028056
1792,28,-0.003732631603806725
1793,19,0.057445272166913024
1794,25,0.10389670679985424
1795,20,0.01421755259326731
1796,39,0.11380869054183065
1797,38,0.1170906388027211
1798,29,0.0727036887296787
1799,9,0.1297112178222972
1800,30,-0.04842999345230821
1801,23,-0.03445565252983738
1802,22,0.0934377305960449
1803,1,0.013461756009450295
1804,10,-0.056436603697158284
1805,26,-0.11616309283716147
1806,11,0.11089961166321564
1807,3,0.056821483170279186
1808,12,0.0759208867943289
1809,0,-0.052767232159143536
1810,32,-0.1026739816984507
1811,13,0.08940934301142249
1812,4,-0.08331328367003872
1813,40,-0.08920763496250346
1814,18,0.07271073592854893
1815,7,-0.02645128426874211
1816,14,0.001915675027544913
1817,31,0.1032477046126562
1818,2,0.020678207516123925
1819,17,0.07575653590280551
1820,5,0.024279777650108608
1821,41,-0.02052114233560609
1822,42,0.15027998346579782
1823,43,0.003320087887958969
1824,33,1.0
1825,34,0.038182824430764976
1826,45,0.0614088743915928
1827,35,0.2256498235436967
1828,8,0.1367831719686495
1829,6,0.09824310865956798
1830,36,0.07944855901846598
1831,37,-0.06494035996140934
1832,21,-0.037132249443899465
1833,15,0.04186119081490877
1834,16,-0.0637284081869456
1835,46,-0.049616583428951685
1836,44,-0.18535170839778053
1837,27,0.023768821975004625
1838,24,-0.011657379251828965
1839,28,-0.001474719601867315
1840,19,0.0073627258732202544
1841,25,-0.12899372181591173
1842,20,-0.2700918911252841
1843,39,-0.23473102199346746
1844,38,-0.1096100722865878
1845,29,0.06153849044459647
1846,9,-0.08723165644347204
1847,30,0.12310488038443056
1848,23,-0.0561196869585413
1849,22,0.012943318301682454
1850,1,0.2108020132823782
1851,10,-0.17282868420047875
1852,26,0.04120220126173037
1853,11,0.09033351673376697
1854,3,0.025121657537065915
1855,12,-0.01768811388209704
1856,0,-0.0615701566097927
1857,32,0.18083993240686075
1858,13,0.05184892058841326
1859,4,0.053195845760371695
1860,40,0.2307804566526702
1861,18,0.2161259859938453
1862,7,-0.1429682849022019
1863,14,-0.05296220861851817
1864,31,0.16764796689715558
1865,2,0.17118583400595525
1866,17,0.1568406369873931
1867,5,-0.05623433986187345
1868,41,0.21489847449364166
1869,42,0.2262908019505165
1870,43,0.31390838455336434
1871,33,0.038182824430764976
1872,34,1.0
1873,45,0.005969509286049006
1874,35,0.1860506286805929
1875,8,0.015147444096204915
1876,6,-0.07577407359668459
1877,36,0.047840339160341916
1878,37,0.0998892010912554
1879,21,-0.04332685873383671
1880,15,-0.31693909514617885
1881,16,0.08889262811793912
1882,46,0.15466794986862067
1883,44,0.3177069114718584
1884,27,-0.2879959025661108
1885,24,0.2758366455964181
1886,28,0.2664989740069983
1887,19,-0.2691997955629089
1888,25,0.12392183437042505
1889,20,0.09122649876690568
1890,39,0.16815147596242253
1891,38,-0.008522815549407372
1892,29,-0.3049997737481867
1893,9,0.03758884519666512
1894,30,-0.088815650184438
1895,23,-0.152663315018111
1896,22,-0.08381137121074825
1897,1,-0.17138423377250345
1898,10,0.14008105373571084
1899,26,-0.24654376949038045
1900,11,-0.02930247903033328
1901,3,-0.020545737021861216
1902,12,-0.04589315860323191
1903,0,-0.06367785415046266
1904,32,-0.14415158119278335
1905,13,0.2179117468644801
1906,4,-0.13665137920481432
1907,40,-0.01661986350697983
1908,18,-0.1691467643242036
1909,7,-0.026497892332686138
1910,14,-0.08111482574334984
1911,31,0.037724800954675335
1912,2,-0.228856266014654
1913,17,-0.0013090180299754133
1914,5,0.05489589659613547
1915,41,0.06029511437975026
1916,42,-0.1999722773886564
1917,43,-0.11817497113664452
1918,33,0.0614088743915928
1919,34,0.005969509286049006
1920,45,1.0
1921,35,-0.04481004342308497
1922,8,-0.06015279090382785
1923,6,-0.07836800606917199
1924,36,-0.09093259817458248
1925,37,0.059194637062932265
1926,21,-0.04481004342308497
1927,15,-0.12642290495198502
1928,16,-0.09360103151497938
1929,46,-0.14279800952272992
1930,44,-0.15933448316375465
1931,27,0.07387523268820974
1932,24,-0.1296557425374654
1933,28,-0.08041616681105401
1934,19,0.0213514244934265
1935,25,0.09027556720019772
1936,20,-0.10675911900693663
1937,39,-0.06081201972979047
1938,38,-0.05196521753848946
1939,29,0.12807096424539993
1940,9,-0.05429675592019822
1941,30,-0.03122879650388822
1942,23,-0.07495408750982865
1943,22,-0.04332658001041733
1944,1,0.2713554388520171
1945,10,-0.03872767237993862
1946,26,0.06885347183822584
1947,11,0.1365292440875983
1948,3,-0.07763907686568752
1949,12,0.08545854732879092
1950,0,-0.013796719361698172
1951,32,0.1248083752341438
1952,13,-0.030286949738114955
1953,4,-0.0414338262370199
1954,40,0.12672618659186158
1955,18,0.018349877245724986
1956,7,0.08388404309934529
1957,14,0.11754320913774398
1958,31,0.3232108338323485
1959,2,-0.07629805633813927
1960,17,0.17929833998408012
1961,5,-0.11993684069510654
1962,41,0.11657955077764814
1963,42,0.2115370161710851
1964,43,0.20801593419291708
1965,33,0.2256498235436967
1966,34,0.1860506286805929
1967,45,-0.04481004342308497
1968,35,1.0
1969,8,-0.03381738820650766
1970,6,-0.01697955122855485
1971,36,-0.01970185011072121
1972,37,-0.01697955122855485
1973,21,-0.009708737864077669
1974,15,-0.06461754516045325
1975,16,-0.09987701903507372
1976,46,-0.13217429440836587
1977,44,-0.1243141443863984
1978,27,-0.13625845578876233
1979,24,0.1260862140992041
1980,28,0.07477324879354219
1981,19,-0.01698253222999916
1982,25,0.00958533735364124
1983,20,0.12689129318118886
1984,39,0.07618469657581524
1985,38,0.1326304388079049
1986,29,-0.03510506418840263
1987,9,-0.03141078185544105
1988,30,0.0049043221022230426
1989,23,0.11344630305604884
1990,22,0.1861447497388977
1991,1,-0.046685143257666345
1992,10,-0.13489587931430336
1993,26,0.0011044523955500065
1994,11,0.02602579290760749
1995,3,-0.049630931952388296
1996,12,0.51149207264345
1997,0,-0.048056608506971125
1998,32,-0.13803028862896105
1999,13,-0.10549523029913634
2000,4,-0.05008879292020677
2001,40,-0.0477776107649946
2002,18,0.12269214589061532
2003,7,0.03341123795686395
2004,14,0.02777648890422863
2005,31,-0.09897187364804658
2006,2,0.046461661194169813
2007,17,0.24011918237566496
2008,5,-0.04382128555709725
2009,41,-0.08702903541516666
2010,42,0.01764615157518954
2011,43,-0.05114849455102239
