ZIndependentcleanup,ZControl,ZAutonomySupport,ZUnknowncategory,ZHostility,ZAffection,ZAlertness,ZConstruction,ZInadequateboundariessetting,ZYesCompliance,ZFeedback,ZConcern,ZCompliance,ZAffect
-.106078349261336,-1.36540414739612,2.3067914904199,-.139519855115439,-.4157539777778,-1.13113463102063,.0554624590308351,-.748715477655893,-.439341948662923, ,1.28040555850009,.809160655393102,-.106078349261336,-.106078349261336
-.494449763843571,-.00972795387134255,.348786203168272,-.139519855115439,-.4157539777778,-.0828432807712007,-.300014072251836,.554749613453752,-.506401514055498, ,-.587644599686097,.459101473744709,-.494449763843571,-.494449763843571
-.721556389569792,.0478490273208296,.270558024829194,-.139519855115439,.225856216292627,-.706151651189782,-.507884869414675,.0672815246981018,1.47111422019928, ,-.614053624791432,-.622899633168506,-.721556389569792,-.721556389569792
-.763509583977345,-.914625117529508,-.599393268769171,-.139519855115439,-.4157539777778,.0888596128041373,-.546284647215692,.323742568437527,-.231226056065274, ,1.92257876937789,-.203157824452173,-.763509583977345,-.763509583977345
-.082365033581281,.975955589821514,-1.06666992272291,-.139519855115439,-.4157539777778,.277017929015918,.0771672675894785,.147105723453824,.678469124400568, ,-.514724157231067,-.622899633168506,-.082365033581281,-.0823650335812808
.269454340871899,.852975078371698,.704787164486749,-.139519855115439,.879132050255243,1.8707905992391,.39918770002317,-2.75268971498133,3.69562844302309, ,-1.56477852858349,-.622899633168506,.269454340871899,.269454340871899
-.151472410706013,.626609851252533,.00826354451581571,-.139519855115439,-.4157539777778,2.575324071647,.0139132540757175,-1.93352627143529,3.28377028579501, ,-1.56477852858349,-.622899633168506,-.151472410706013,-.151472410706013
-.0579331325775878,-.0449403225343238,-.595390259458993,-.139519855115439,-.4157539777778,-.773762579799235,.099529797619596,.507902030898014,.134266730521506, ,.034167900521335,.852556421713151,-.0579331325775878,-.0579331325775878
.0200162658627662,.294607518144424,-.307936067090037,-.139519855115439,-.4157539777778,-.382355095128181,.170876917239494,.186661464801526,.174644981230141, ,.110308206669184,-.622899633168506,.0200162658627662,.0200162658627662
-.857367660768196,-1.36540414739612,.376503163756263,-.139519855115439,-.4157539777778,.514439000184871,-.632192987319363,.49482828692897,-.569066055077736, ,1.16210685438598,-.622899633168506,-.857367660768196,-.857367660768196
-.557629802579437,-.264554306037654,-.0723865588492398,-.139519855115439,-.4157539777778,-.386296040053931,-.357842790259543,.256404482440896,-.517310725650463, ,1.02719778807065,.402154047065066,-.557629802579437,-.557629802579437
-.635675732782566,-.340102824562255,.128448012275506,-.139519855115439,-.4157539777778,-.668653152969413,-.429278265445534,.615375896761177,-.53078681056189, ,.849317060457127,-.622899633168506,-.635675732782566,-.635675732782566
-.656044862917997,-.695014820927824,-1.22940534943254,-.139519855115439,-.4157539777778,.229628179399303,-.447922139463856,1.66467695400508,.18318653426466, ,-.550062525497735,-.622899633168506,-.656044862917997,-.656044862917997
-.507641200502708,-.599244917146639,1.67532776901768,-.139519855115439,-.4157539777778,-.353555882209241,-.312088200187511,.186661464801526,.721304375439349, ,-1.37149928990049,-.622899633168506,-.507641200502708,-.507641200502708
-.494449763843571,-.590732036810534,-1.35382709009401,-.139519855115439,-.4157539777778,.441302394353515,-.300014072251836,.863943658321621,-.506401514055498, ,1.36662325810869,-.622899633168506,-.494449763843571,-.494449763843571
3.44978979723835,1.1246133509147,-1.52408841942024,-.139519855115439,-.4157539777778,2.2383732804954,3.31015018051503,-1.13845587034648,.174644981230141, ,-1.56477852858349,-.622899633168506,3.44978979723835,3.44978979723835
-.494449763843571,-1.36540414739612,-.672781772789097,-.139519855115439,.375565261575726,2.27581225729002,-.300014072251836,1.07007302156687,-.506401514055498, ,-.783071385465575,-.0818990797118986,-.494449763843571,-.494449763843571
.105760604147156,.0871060599518558,-1.01330443144155,-.139519855115439,5.51914031737365,.441302394353515,.249358748821383,-1.24888231494215,1.46271117883559, ,-.0990776352374007,1.00010202720132,.105760604147156,.105760604147156
.38278077398903,-1.03020948416197,.244010000505978,-.139519855115439,-.4157539777778,-1.13113463102063,.502915435470561,.772771055347762,-.35493130691003, ,.126414809892767,.313447478583315,.38278077398903,.38278077398903
.269454340871899,2.75444298617269,-.409650627466744,-.139519855115439,.879132050255243,1.01309767630775,.39918770002317,-2.07808452617871,2.33891921921296, ,-1.56477852858349,-.622899633168506,.269454340871899,.269454340871899
.0762420614590874,.34903413012936,-1.0216779394412,-.139519855115439,1.91928640064244,1.18885442281008,.222340413358766,.208384699803953,.203770276823254, ,-1.27644392661377,.175297904718292,.0762420614590874,.0762420614590874
-.0579331325775878,-1.10131138242376,-.827564799449304,-.139519855115439,-.4157539777778,1.37046972752915,.099529797619596,.78898752623244,-.43102877939938, ,.300658972038805,-.622899633168506,-.0579331325775878,-.0579331325775878
.136279775400922,-1.36540414739612,-1.26436774756667,-.139519855115439,-.4157539777778,-.73136250592551,.277292960062394,1.17488456220004,-.397494299997294, ,1.11819937788054,1.02761052991945,.136279775400922,.136279775400922
.603807505245844,1.23057154233218,.432105577093873,-.139519855115439,-.4157539777778,-.62929302717782,.705221302477883,.21485545065574,-.316766921011116, ,-1.56477852858349,-.622899633168506,.603807505245844,.603807505245844
.653778766225645,-.986488441131432,.14151154137982,-.139519855115439,-.4157539777778,-1.13113463102063,.750960020236061,.330695957752398,-.308138451155709, ,1.11171875491806,-.622899633168506,.653778766225645,.653778766225645
-.592443293311445,.235321387232262,.195898478875332,-.139519855115439,-.4157539777778,-.409097221410055,-.389707594059708,.281312703026384,-.52332192387626, ,.409430837964304,-.126062390198152,-.592443293311445,-.592443293311445
-.603578921660067,-1.18934230408122,-.285824206138578,-.139519855115439,-.4157539777778,-1.13113463102063,-.399900039719694,1.53854884712424,-.525244697719528, ,.744810757901257,-.622899633168506,-.603578921660067,-.603578921660067
-.0579331325775878,2.33189456221691,.333307900502251,-.139519855115439,4.97960447235988,-.773762579799235,.099529797619596,-1.17861094110854,-.43102877939938, ,-.498814242513606,-.622899633168506,-.0579331325775878,-.0579331325775878
-.453055945361452,1.63978938504797,-.291161551885482,-.139519855115439,-.4157539777778,-.860024799059573,-.262126291488166,-1.06229970165982,2.931504857199, ,-.756115966737371,-.622899633168506,-.453055945361452,-.453055945361452
-.771469933685445,-1.21642874151428,.702405887153515,-.139519855115439,-.4157539777778,-.3247566692903,-.553570758901013,.911511972916678,-.554234211048804, ,.389489329211295,-.622899633168506,-.771469933685445,-.771469933685445
-.17321041196121,-.383425415667911,-1.30826419914755,-.139519855115439,-.4157539777778,-1.13113463102063,-.00598354829715552,1.41846067775601,-.450933550875468, ,.912462417916942,-.622899633168506,-.17321041196121,-.17321041196121
-.794554947838934,-.0581449607829419,-1.2686964254309,-.139519855115439,2.55169316979792,-.934580002848864,-.574700482788445,1.14737153278383,-.247307738675092, ,-.392217813906618,1.81160285738623,-.794554947838934,-.794554947838934
-.779295362212052,-.92226544006962,1.33283897096901,-.139519855115439,-.4157539777778,.867725994454979,-.560733377167939,.0743633855516947,-.555585417178559, ,.0748190809223046,-.622899633168506,-.779295362212052,-.779295362212052
.653778766225645,-.607572734866742,1.14087151785986,-.139519855115439,1.13247931660953,-.105632223167928,.750960020236061,-.677545492903697,-.308138451155709, ,.347005245346191,-.622899633168506,.653778766225645,.653778766225645
1.68131282012281,3.5368178024033,.870211524229846,-.139519855115439,-.4157539777778,.343025080267631,1.69146240413858,-3.08472195634512,-.130715539753909, ,-1.56477852858349,3.94179253662162,1.68131282012281,1.68131282012281
.269454340871899,-1.36540414739612,-.131041179478371,-.139519855115439,-.4157539777778,-1.13113463102063,.39918770002317,1.12629012063375,-.374499228407292, ,.673746472163264,-.622899633168506,.269454340871899,.269454340871899
.23437711157374,-.120395398240712,-.155917023048761,-.139519855115439,.856009085468939,-.709946142081129,.367081496194215,.186661464801526,-.380555966013587, ,.319694048575767,.246565542029613,.23437711157374,.23437711157374
-.106078349261336,-.340102824562255,.954716228123378,-.139519855115439,-.4157539777778,.603170911671442,.0554624590308351,-.203078927889065,-.439341948662923, ,-.0128599356288071,-.622899633168506,-.106078349261336,-.106078349261336
-.656044862917997,1.81894515332829,-.198014604475576,-.139519855115439,.269041517816598,-.450753225810665,-.447922139463856,-.0299442534438208,-.175558693185134, ,-.719181859345361,.313447478583315,-.656044862917997,-.656044862917997
-.453055945361452,-.764365440907303,.237235677057984,-.139519855115439,.402852131898262,-.317805135137453,-.262126291488166,.536979840760196,-.499254099562246, ,.659043516493334,-.622899633168506,-.453055945361452,-.453055945361452
.0476757298254725,-.522011123774715,.453139921142412,-.139519855115439,-.4157539777778,.390578619341446,.19619363710462,-1.52316735474429,4.40133606347271, ,-1.56477852858349,.162423750881408,.0476757298254725,.0476757298254725
-.703697415069696,.873327181360394,-.961757423480402,-.139519855115439,.237628880404011,2.33111203035364,-.491538541983784,.502744498873529,-.54253202218194, ,-1.40341696234355,-.176201928479564,-.703697415069696,-.703697415069696
-.17321041196121,-1.11990946446407,-.876615758602187,-.139519855115439,-.4157539777778,-.466724620299162,-.00598354829715552,.765233822401362,-.450933550875468, ,1.65563470186707,.0628757162835314,-.17321041196121,-.17321041196121
-.408705425559181,1.1246133509147,-.247128449473527,-.139519855115439,-.4157539777778,.834411650697052,-.221532240669947,-.586323647368146,.396725360127632, ,-.517849319050569,.536387267095653,-.408705425559181,-.408705425559181
.705970972137883,2.50795640553182,-.843043102115325,-.139519855115439,-.4157539777778,-1.13113463102063,.798731569894601,.0394262053406367,-.299126493751173, ,-1.56477852858349,1.54110258065792,.705970972137883,.705970972137883
2.30653195344649,-.0742839630868083,-.956550654999477,-.139519855115439,2.22197682006729,1.48959374460295,2.26372575942318,-1.33476954962767,1.35907366868343, ,-1.56477852858349,1.18043554502019,2.30653195344649,2.30653195344649
-.581078064378315,.0721317279173407,-.102318555974415,-.139519855115439,-.4157539777778,-.887974266272053,-.37930499488096,.241305478622063,.632542669678576, ,-.114187953725505,.882978196040608,-.581078064378315,-.581078064378315
.603807505245844,.859717872370993,-.545991421163182,-.139519855115439,-.4157539777778,-.62929302717782,.705221302477883,.0174975496762488,.477052305686299, ,-.816335519215274,.413058873450529,.603807505245844,.603807505245844
.23437711157374,1.43586553820355,-.155917023048761,-.139519855115439,.856009085468939,1.39599630261639,.367081496194215,-1.80101453792049,-.380555966013587, ,-.308463477143985,3.72442624282209,.23437711157374,.23437711157374
-.801995572235514,-.933252350168624,-.637603812184504,-.139519855115439,-.4157539777778,1.20802788606488,-.581510889661254,.405689123503677,-.559505031654127, ,1.4877555633439,-.622899633168506,-.801995572235514,-.801995572235514
.167851331870334,.137192618825924,-.467293961533304,-.139519855115439,-.4157539777778,-1.13113463102063,.306190419966888,.963454385405532,-.392042882163457, ,-.0485362251220181,-.622899633168506,.167851331870334,.167851331870334
-.377335545699039,.122533138179855,-.0291108936289661,-.139519855115439,-.4157539777778,1.4576336424612,-.192819375457061,-.362777430259843,-.0311856138455828, ,.151163980699736,-.622899633168506,-.377335545699039,-.377335545699039
.105760604147156,-.784400064456931,-1.01330443144155,-.139519855115439,-.4157539777778,-1.13113463102063,.249358748821383,1.37926706643474,-.402764003903336, ,.780342900770252,-.622899633168506,.105760604147156,.105760604147156
-.712708079476563,.06069678345462,-.270345903472558,-.139519855115439,-.4157539777778,.155404753376397,-.499786007187552,.873313174832769,-.544087881383557, ,-.28562138529963,-.180262816704009,-.712708079476563,-.712708079476563
-.29178132789865,-.00721278468112965,-1.12607492229399,-.139519855115439,-.4157539777778,.400459874213927,-.1145115612401,.78898752623244,-.471407030108015, ,.491009737408427,-.622899633168506,-.29178132789865,-.29178132789865
-.106078349261336,.172547836854678,.504024474024539,-.139519855115439,-.4157539777778,-.784273522482218,.0554624590308351,.206148484436056,-.439341948662923, ,-.0128599356288071,.0931305111122979,-.106078349261336,-.106078349261336
.760535551046131,1.40756988481365,3.00331511039083,-.139519855115439,-.4157539777778,-1.13113463102063,.84867455362853,-1.7407819317774,-.289704901919159, ,-.765305314031077,-.622899633168506,.760535551046131,.760535551046131
.603807505245844,.859717872370993,.106073244341521,-.139519855115439,-.4157539777778,-.127451423335006,.705221302477883,-.377218252282734,-.316766921011116, ,-.0678925098470583,-.622899633168506,.603807505245844,.603807505245844
-.25436561664728,-.20339598151774,-.0938932530799212,-.139519855115439,-.4157539777778,.441302394353515,-.0802649438225482,.204329695936834,.0325135387357465, ,.0768064719641301,-.622899633168506,-.25436561664728,-.25436561664728
-.082365033581281,-.0646487378307687,.076876319020415,-.139519855115439,-.4157539777778,-.427058351002357,.0771672675894785,.285550818170781,.121610860896411, ,-1.03975134290728,2.28396901226998,-.082365033581281,-.0823650335812808
-.0327494807737812,1.04799742788975,-.109609683479265,-.139519855115439,-.4157539777778,.320345700093966,.122580405496794,-.261839787094723,-.426680352399989, ,.0587670763537169,-.622899633168506,-.0327494807737812,-.032749480773781
-.592443293311445,-1.18754575465963,-.27318885702346,-.139519855115439,-.4157539777778,1.75701500742168,-.389707594059708,.565266417700958,-.52332192387626, ,.409430837964304,-.622899633168506,-.592443293311445,-.592443293311445
.5559183801402,.813361163625845,.0721115430131515,-.139519855115439,-.4157539777778,.834411650697052,.661388364626296,-.0894046466876426,-.325035871289214, ,-1.19835330524697,-.622899633168506,.5559183801402,.5559183801402
-.438616241239782,-.3520249329673,-1.16772749757464,-.139519855115439,-.4157539777778,-1.13113463102063,-.248909623779908,1.24983700114121,-.496760815436693, ,.889418316089031,.509427106624393,-.438616241239782,-.438616241239783
-.25436561664728,-.435797614693416,-.0938932530799212,-.139519855115439,-.4157539777778,-1.13113463102063,-.0802649438225482,.328007313883981,-.464946509994633, ,1.71839147251175,-.622899633168506,-.25436561664728,-.25436561664728
-.507641200502708,-.79078472470901,.664985814774124,-.139519855115439,-.4157539777778,-.0943629659387768,-.312088200187511,-.119134843309553,.311309829782443, ,.754572335612519,-.622899633168506,-.507641200502708,-.507641200502708
-.645959177122784,-.519281696513805,.261176004582931,-.139519855115439,.275690017773825,-.673143264406803,-.438690706697503,.0194136458022629,-.532562438948277, ,.655117970076606,2.68613287826511,-.645959177122784,-.645959177122784
-.27331962826804,.0106581543019623,.492164164706148,-.139519855115439,-.4157539777778,-.510435805215048,-.0976135592248605,.378454763309791,.0226952483002785, ,-.870499158051131,.658417467123459,-.27331962826804,-.27331962826804
-.393209460808991,-1.15540267163497,3.27605026278909,-.139519855115439,-.4157539777778,-.562783898957688,-.207348777131052,-1.31407383042634,-.4889204882467, ,1.19003278903085,-.036272527010739,-.393209460808991,-.39320946080899
.0200162658627662,-.258729703702424,-.551166537556077,-.139519855115439,.714702078441523,-1.13113463102063,.170876917239494,1.36454354048865,-.417569362496502, ,-.448054038415041,-.622899633168506,.0200162658627662,.0200162658627662
-.54553149728959,-.0674163025319715,.758137909846225,-.139519855115439,1.8571842629185,.374390180507807,-.346769205960195,-.574576153262225,1.07241672570936, ,-.816335519215274,-.622899633168506,-.54553149728959,-.54553149728959
.653778766225645,-.228657028602052,-1.19096842726023,-.139519855115439,1.13247931660953,-.61838342709428,.750960020236061,1.13728911827727,-.308138451155709, ,-.417708264225681,-.622899633168506,.653778766225645,.653778766225645
7.30828502003588,1.53961626729983,-1.52408841942024,-.139519855115439,-.4157539777778,.834411650697052,6.84183260170001,-2.7948525392815,.840886117922614, ,-1.56477852858349,-.622899633168506,7.30828502003588,7.30828502003588
-.569476059842412,-.82071281964063,1.02983152047318,-.139519855115439,-.4157539777778,.0973317950529205,-.368685674885988,-.28265092473006,-.130715539753909, ,.633772811435644,.391476404562633,-.569476059842412,-.569476059842412
-.467167474389447,-.771195426208313,-.305172084471104,-.139519855115439,-.4157539777778,-.863105592604585,-.275042580384871,1.84305813373654,-.501690718139491, ,-.565437010392974,-.622899633168506,-.467167474389447,-.467167474389447
.38278077398903,-.359820157693676,1.71742535044449,-.139519855115439,-.4157539777778,-.677547027547321,.502915435470561,-.119134843309553,-.35493130691003, ,-.550062525497735,-.622899633168506,.38278077398903,.38278077398903
.200530662250955,.163553965601749,.088913647880871,-.139519855115439,-.4157539777778,.110263020590537,.336101825832944,-.231796641034688,-.386400186510889, ,.595201735294957,-.622899633168506,.200530662250955,.200530662250955
-.0579331325775878,-.0449403225343238,.565482440492562,-.139519855115439,-.4157539777778,.298353573864956,.099529797619596,-.0542689597708393,-.43102877939938, ,-.232323170996136,.114828394272322,-.0579331325775878,-.0579331325775878
.269454340871899,.536063760404867,2.93366274839374,-.139519855115439,-.4157539777778,1.44194413777343,.39918770002317,-2.41538712058002,-.374499228407292, ,.034167900521335,-.622899633168506,.269454340871899,.269454340871899
-.423836779374074,.275077969138064,-.0818748063039524,-.139519855115439,-.4157539777778,-.853645744189901,-.235381975654987,.0151756920176667,-.0552735286872618, ,1.12521369920463,-.622899633168506,-.423836779374074,-.423836779374074
